"blacklist";"list";"ipv"
"216.152.249.63";"mail";"ipv4"
"216.152.249.64";"mail";"ipv4"
"216.152.249.65";"mail";"ipv4"
"216.152.249.66";"mail";"ipv4"
"216.152.249.67";"mail";"ipv4"
"216.152.249.68";"mail";"ipv4"
"216.152.249.69";"mail";"ipv4"
"216.152.249.70";"mail";"ipv4"
"216.152.249.71";"mail";"ipv4"
"216.152.249.72";"mail";"ipv4"
"216.152.249.73";"mail";"ipv4"
"216.152.249.74";"mail";"ipv4"
"216.152.249.75";"mail";"ipv4"
"216.152.249.76";"mail";"ipv4"
"216.152.249.77";"mail";"ipv4"
"216.152.249.78";"mail";"ipv4"
"216.152.249.79";"mail";"ipv4"
"216.152.249.80";"mail";"ipv4"
"216.152.249.81";"mail";"ipv4"
"216.152.249.82";"mail";"ipv4"
"216.152.249.83";"mail";"ipv4"
"216.152.249.84";"mail";"ipv4"
"216.152.249.85";"mail";"ipv4"
"216.152.249.86";"mail";"ipv4"
"216.152.249.87";"mail";"ipv4"
"216.152.249.88";"mail";"ipv4"
"216.152.249.89";"mail";"ipv4"
"216.152.249.90";"mail";"ipv4"
"216.152.249.91";"mail";"ipv4"
"216.152.249.92";"mail";"ipv4"
"216.152.249.93";"mail";"ipv4"
"216.152.249.94";"mail";"ipv4"
"216.152.249.95";"mail";"ipv4"
"216.152.249.96";"mail";"ipv4"
"216.152.249.97";"mail";"ipv4"
"216.152.249.98";"mail";"ipv4"
"216.152.249.99";"mail";"ipv4"
"216.152.249.100";"mail";"ipv4"
"216.152.249.101";"mail";"ipv4"
"216.152.249.102";"mail";"ipv4"
"216.152.249.103";"mail";"ipv4"
"216.152.249.104";"mail";"ipv4"
"216.152.249.105";"mail";"ipv4"
"216.152.249.106";"mail";"ipv4"
"216.152.249.107";"mail";"ipv4"
"216.152.249.108";"mail";"ipv4"
"216.152.249.109";"mail";"ipv4"
"216.152.249.110";"mail";"ipv4"
"216.152.249.111";"mail";"ipv4"
"216.152.249.112";"mail";"ipv4"
"216.152.249.113";"mail";"ipv4"
"216.152.249.114";"mail";"ipv4"
"216.152.249.115";"mail";"ipv4"
"216.152.249.116";"mail";"ipv4"
"216.152.249.117";"mail";"ipv4"
"216.152.249.118";"mail";"ipv4"
"216.152.249.119";"mail";"ipv4"
"216.152.249.120";"mail";"ipv4"
"216.152.249.121";"mail";"ipv4"
"216.152.249.122";"mail";"ipv4"
"216.152.249.123";"mail";"ipv4"
"216.152.249.124";"mail";"ipv4"
"216.152.249.125";"mail";"ipv4"
"216.152.249.126";"mail";"ipv4"
"216.152.249.127";"mail";"ipv4"
"216.152.249.128";"mail";"ipv4"
"216.152.249.129";"mail";"ipv4"
"216.152.249.130";"mail";"ipv4"
"216.152.249.131";"mail";"ipv4"
"216.152.249.132";"mail";"ipv4"
"216.152.249.133";"mail";"ipv4"
"216.152.249.134";"mail";"ipv4"
"216.152.249.135";"mail";"ipv4"
"216.152.249.136";"mail";"ipv4"
"216.152.249.137";"mail";"ipv4"
"216.152.249.138";"mail";"ipv4"
"216.152.249.139";"mail";"ipv4"
"216.152.249.140";"mail";"ipv4"
"216.152.249.141";"mail";"ipv4"
"216.152.249.142";"mail";"ipv4"
"216.152.249.143";"mail";"ipv4"
"216.152.249.144";"mail";"ipv4"
"216.152.249.145";"mail";"ipv4"
"216.152.249.146";"mail";"ipv4"
"216.152.249.147";"mail";"ipv4"
"216.152.249.148";"mail";"ipv4"
"216.152.249.149";"mail";"ipv4"
"216.152.249.150";"mail";"ipv4"
"216.152.249.151";"mail";"ipv4"
"216.152.249.152";"mail";"ipv4"
"216.152.249.153";"mail";"ipv4"
"216.152.249.154";"mail";"ipv4"
"216.152.249.155";"mail";"ipv4"
"216.152.249.156";"mail";"ipv4"
"216.152.249.157";"mail";"ipv4"
"216.152.249.158";"mail";"ipv4"
"216.152.249.159";"mail";"ipv4"
"216.152.249.160";"mail";"ipv4"
"216.152.249.161";"mail";"ipv4"
"216.152.249.162";"mail";"ipv4"
"216.152.249.163";"mail";"ipv4"
"216.152.249.164";"mail";"ipv4"
"216.152.249.165";"mail";"ipv4"
"216.152.249.166";"mail";"ipv4"
"216.152.249.167";"mail";"ipv4"
"216.152.249.168";"mail";"ipv4"
"216.152.249.169";"mail";"ipv4"
"216.152.249.170";"mail";"ipv4"
"216.152.249.171";"mail";"ipv4"
"216.152.249.172";"mail";"ipv4"
"216.152.249.173";"mail";"ipv4"
"216.152.249.174";"mail";"ipv4"
"216.152.249.175";"mail";"ipv4"
"216.152.249.176";"mail";"ipv4"
"216.152.249.177";"mail";"ipv4"
"216.152.249.178";"mail";"ipv4"
"216.152.249.179";"mail";"ipv4"
"216.152.249.180";"mail";"ipv4"
"216.152.249.181";"mail";"ipv4"
"216.152.249.182";"mail";"ipv4"
"216.152.249.183";"mail";"ipv4"
"216.152.249.184";"mail";"ipv4"
"216.152.249.185";"mail";"ipv4"
"216.152.249.186";"mail";"ipv4"
"216.152.249.187";"mail";"ipv4"
"216.152.249.188";"mail";"ipv4"
"216.152.249.189";"mail";"ipv4"
"216.152.249.190";"mail";"ipv4"
"216.152.249.191";"mail";"ipv4"
"216.152.249.192";"mail";"ipv4"
"216.152.249.193";"mail";"ipv4"
"216.152.249.194";"mail";"ipv4"
"216.152.249.195";"mail";"ipv4"
"216.152.249.196";"mail";"ipv4"
"216.152.249.197";"mail";"ipv4"
"216.152.249.198";"mail";"ipv4"
"216.152.249.199";"mail";"ipv4"
"216.152.249.200";"mail";"ipv4"
"216.152.249.201";"mail";"ipv4"
"216.152.249.202";"mail";"ipv4"
"216.152.249.203";"mail";"ipv4"
"216.152.249.204";"mail";"ipv4"
"216.152.249.205";"mail";"ipv4"
"216.152.249.206";"mail";"ipv4"
"216.152.249.207";"mail";"ipv4"
"216.152.249.208";"mail";"ipv4"
"216.152.249.209";"mail";"ipv4"
"216.152.249.210";"mail";"ipv4"
"216.152.249.211";"mail";"ipv4"
"216.152.249.212";"mail";"ipv4"
"216.152.249.213";"mail";"ipv4"
"216.152.249.214";"mail";"ipv4"
"216.152.249.215";"mail";"ipv4"
"216.152.249.216";"mail";"ipv4"
"216.152.249.217";"mail";"ipv4"
"216.152.249.218";"mail";"ipv4"
"216.152.249.219";"mail";"ipv4"
"216.152.249.220";"mail";"ipv4"
"216.152.249.221";"mail";"ipv4"
"216.152.249.222";"mail";"ipv4"
"216.152.249.223";"mail";"ipv4"
"216.152.249.224";"mail";"ipv4"
"216.152.249.225";"mail";"ipv4"
"216.152.249.226";"mail";"ipv4"
"216.152.249.227";"mail";"ipv4"
"216.152.249.228";"mail";"ipv4"
"216.152.249.229";"mail";"ipv4"
"216.152.249.230";"mail";"ipv4"
"216.152.249.231";"mail";"ipv4"
"216.152.249.232";"mail";"ipv4"
"216.152.249.233";"mail";"ipv4"
"216.152.249.234";"mail";"ipv4"
"216.152.249.235";"mail";"ipv4"
"216.152.249.236";"mail";"ipv4"
"216.152.249.237";"mail";"ipv4"
"216.152.249.238";"mail";"ipv4"
"216.152.249.239";"mail";"ipv4"
"216.152.249.240";"mail";"ipv4"
"216.152.249.241";"mail";"ipv4"
"216.152.249.242";"mail";"ipv4"
"216.152.249.243";"mail";"ipv4"
"216.152.249.244";"mail";"ipv4"
"216.152.249.245";"mail";"ipv4"
"216.152.249.246";"mail";"ipv4"
"216.152.249.247";"mail";"ipv4"
"216.152.249.248";"mail";"ipv4"
"216.152.249.249";"mail";"ipv4"
"216.152.249.250";"mail";"ipv4"
"216.152.249.251";"mail";"ipv4"
"216.152.249.252";"mail";"ipv4"
"216.152.249.253";"mail";"ipv4"
"216.152.249.254";"mail";"ipv4"
"216.152.249.255";"mail";"ipv4"
"216.151.130.0";"mail";"ipv4"
"216.151.130.1";"mail";"ipv4"
"216.151.130.2";"mail";"ipv4"
"216.151.130.3";"mail";"ipv4"
"216.151.130.4";"mail";"ipv4"
"216.151.130.5";"mail";"ipv4"
"216.151.130.6";"mail";"ipv4"
"216.151.130.7";"mail";"ipv4"
"216.151.130.8";"mail";"ipv4"
"216.151.130.9";"mail";"ipv4"
"216.151.130.10";"mail";"ipv4"
"216.151.130.11";"mail";"ipv4"
"216.151.130.12";"mail";"ipv4"
"216.151.130.13";"mail";"ipv4"
"216.151.130.14";"mail";"ipv4"
"216.151.130.15";"mail";"ipv4"
"216.151.130.16";"mail";"ipv4"
"216.151.130.17";"mail";"ipv4"
"216.151.130.18";"mail";"ipv4"
"216.151.130.19";"mail";"ipv4"
"216.151.130.20";"mail";"ipv4"
"216.151.130.21";"mail";"ipv4"
"216.151.130.22";"mail";"ipv4"
"216.151.130.23";"mail";"ipv4"
"216.151.130.24";"mail";"ipv4"
"216.151.130.25";"mail";"ipv4"
"216.151.130.26";"mail";"ipv4"
"216.151.130.27";"mail";"ipv4"
"216.151.130.28";"mail";"ipv4"
"216.151.130.29";"mail";"ipv4"
"216.151.130.30";"mail";"ipv4"
"216.151.130.31";"mail";"ipv4"
"216.151.130.32";"mail";"ipv4"
"216.151.130.33";"mail";"ipv4"
"216.151.130.34";"mail";"ipv4"
"216.151.130.35";"mail";"ipv4"
"216.151.130.36";"mail";"ipv4"
"216.151.130.37";"mail";"ipv4"
"216.151.130.38";"mail";"ipv4"
"216.151.130.39";"mail";"ipv4"
"216.151.130.40";"mail";"ipv4"
"216.151.130.41";"mail";"ipv4"
"216.151.130.42";"mail";"ipv4"
"216.151.130.43";"mail";"ipv4"
"216.151.130.44";"mail";"ipv4"
"216.151.130.45";"mail";"ipv4"
"216.151.130.46";"mail";"ipv4"
"216.151.130.47";"mail";"ipv4"
"216.151.130.48";"mail";"ipv4"
"216.151.130.49";"mail";"ipv4"
"216.151.130.50";"mail";"ipv4"
"216.151.130.51";"mail";"ipv4"
"216.151.130.52";"mail";"ipv4"
"216.151.130.53";"mail";"ipv4"
"216.151.130.54";"mail";"ipv4"
"216.151.130.55";"mail";"ipv4"
"216.151.130.56";"mail";"ipv4"
"216.151.130.57";"mail";"ipv4"
"216.151.130.58";"mail";"ipv4"
"216.151.130.59";"mail";"ipv4"
"216.151.130.60";"mail";"ipv4"
"216.151.130.61";"mail";"ipv4"
"216.151.130.62";"mail";"ipv4"
"216.151.130.63";"mail";"ipv4"
"216.151.130.64";"mail";"ipv4"
"216.151.130.65";"mail";"ipv4"
"216.151.130.66";"mail";"ipv4"
"216.151.130.67";"mail";"ipv4"
"216.151.130.68";"mail";"ipv4"
"216.151.130.69";"mail";"ipv4"
"216.151.130.70";"mail";"ipv4"
"216.151.130.71";"mail";"ipv4"
"216.151.130.72";"mail";"ipv4"
"216.151.130.73";"mail";"ipv4"
"216.151.130.74";"mail";"ipv4"
"216.151.130.75";"mail";"ipv4"
"216.151.130.76";"mail";"ipv4"
"216.151.130.77";"mail";"ipv4"
"216.151.130.78";"mail";"ipv4"
"216.151.130.79";"mail";"ipv4"
"216.151.130.80";"mail";"ipv4"
"216.151.130.81";"mail";"ipv4"
"216.151.130.82";"mail";"ipv4"
"216.151.130.83";"mail";"ipv4"
"216.151.130.84";"mail";"ipv4"
"216.151.130.85";"mail";"ipv4"
"216.151.130.86";"mail";"ipv4"
"216.151.130.87";"mail";"ipv4"
"216.151.130.88";"mail";"ipv4"
"216.151.130.89";"mail";"ipv4"
"216.151.130.90";"mail";"ipv4"
"216.151.130.91";"mail";"ipv4"
"216.151.130.92";"mail";"ipv4"
"216.151.130.93";"mail";"ipv4"
"216.151.130.94";"mail";"ipv4"
"216.151.130.95";"mail";"ipv4"
"216.151.130.96";"mail";"ipv4"
"216.151.130.97";"mail";"ipv4"
"216.151.130.98";"mail";"ipv4"
"216.151.130.99";"mail";"ipv4"
"216.151.130.100";"mail";"ipv4"
"216.151.130.101";"mail";"ipv4"
"216.151.130.102";"mail";"ipv4"
"216.151.130.103";"mail";"ipv4"
"216.151.130.104";"mail";"ipv4"
"216.151.130.105";"mail";"ipv4"
"216.151.130.106";"mail";"ipv4"
"216.151.130.107";"mail";"ipv4"
"216.151.130.108";"mail";"ipv4"
"216.151.130.109";"mail";"ipv4"
"216.151.130.110";"mail";"ipv4"
"216.151.130.111";"mail";"ipv4"
"216.151.130.112";"mail";"ipv4"
"216.151.130.113";"mail";"ipv4"
"216.151.130.114";"mail";"ipv4"
"216.151.130.115";"mail";"ipv4"
"216.151.130.116";"mail";"ipv4"
"216.151.130.117";"mail";"ipv4"
"216.151.130.118";"mail";"ipv4"
"216.151.130.119";"mail";"ipv4"
"216.151.130.120";"mail";"ipv4"
"216.151.130.121";"mail";"ipv4"
"216.151.130.122";"mail";"ipv4"
"216.151.130.123";"mail";"ipv4"
"216.151.130.124";"mail";"ipv4"
"216.151.130.125";"mail";"ipv4"
"216.151.130.126";"mail";"ipv4"
"216.151.130.127";"mail";"ipv4"
"216.151.130.128";"mail";"ipv4"
"216.151.130.129";"mail";"ipv4"
"216.151.130.130";"mail";"ipv4"
"216.151.130.131";"mail";"ipv4"
"216.151.130.132";"mail";"ipv4"
"216.151.130.133";"mail";"ipv4"
"216.151.130.134";"mail";"ipv4"
"216.151.130.135";"mail";"ipv4"
"216.151.130.136";"mail";"ipv4"
"216.151.130.137";"mail";"ipv4"
"216.151.130.138";"mail";"ipv4"
"216.151.130.139";"mail";"ipv4"
"216.151.130.140";"mail";"ipv4"
"216.151.130.141";"mail";"ipv4"
"216.151.130.142";"mail";"ipv4"
"216.151.130.143";"mail";"ipv4"
"216.151.130.144";"mail";"ipv4"
"216.151.130.145";"mail";"ipv4"
"216.151.130.146";"mail";"ipv4"
"216.151.130.147";"mail";"ipv4"
"216.151.130.148";"mail";"ipv4"
"216.151.130.149";"mail";"ipv4"
"216.151.130.150";"mail";"ipv4"
"216.151.130.151";"mail";"ipv4"
"216.151.130.152";"mail";"ipv4"
"216.151.130.153";"mail";"ipv4"
"216.151.130.154";"mail";"ipv4"
"216.151.130.155";"mail";"ipv4"
"216.151.130.156";"mail";"ipv4"
"216.151.130.157";"mail";"ipv4"
"216.151.130.158";"mail";"ipv4"
"216.151.130.159";"mail";"ipv4"
"216.151.130.160";"mail";"ipv4"
"216.151.130.161";"mail";"ipv4"
"216.151.130.162";"mail";"ipv4"
"216.151.130.163";"mail";"ipv4"
"216.151.130.164";"mail";"ipv4"
"216.151.130.165";"mail";"ipv4"
"216.151.130.166";"mail";"ipv4"
"216.151.130.167";"mail";"ipv4"
"216.151.130.168";"mail";"ipv4"
"216.151.130.169";"mail";"ipv4"
"216.151.130.170";"mail";"ipv4"
"216.151.130.171";"mail";"ipv4"
"216.151.130.172";"mail";"ipv4"
"216.151.130.173";"mail";"ipv4"
"216.151.130.174";"mail";"ipv4"
"216.151.130.175";"mail";"ipv4"
"216.151.130.176";"mail";"ipv4"
"216.151.130.177";"mail";"ipv4"
"216.151.130.178";"mail";"ipv4"
"216.151.130.179";"mail";"ipv4"
"216.151.130.180";"mail";"ipv4"
"216.151.130.181";"mail";"ipv4"
"216.151.130.182";"mail";"ipv4"
"216.151.130.183";"mail";"ipv4"
"216.151.130.184";"mail";"ipv4"
"216.151.130.185";"mail";"ipv4"
"216.151.130.186";"mail";"ipv4"
"216.151.130.187";"mail";"ipv4"
"216.151.130.188";"mail";"ipv4"
"216.151.130.189";"mail";"ipv4"
"216.151.130.190";"mail";"ipv4"
"216.151.130.191";"mail";"ipv4"
"216.151.130.192";"mail";"ipv4"
"216.151.130.193";"mail";"ipv4"
"216.151.130.194";"mail";"ipv4"
"216.151.130.195";"mail";"ipv4"
"216.151.130.196";"mail";"ipv4"
"216.151.130.197";"mail";"ipv4"
"216.151.130.198";"mail";"ipv4"
"216.151.130.199";"mail";"ipv4"
"216.151.130.200";"mail";"ipv4"
"216.151.130.201";"mail";"ipv4"
"216.151.130.202";"mail";"ipv4"
"216.151.130.203";"mail";"ipv4"
"216.151.130.204";"mail";"ipv4"
"216.151.130.205";"mail";"ipv4"
"216.151.130.206";"mail";"ipv4"
"216.151.130.207";"mail";"ipv4"
"216.151.130.208";"mail";"ipv4"
"216.151.130.209";"mail";"ipv4"
"216.151.130.210";"mail";"ipv4"
"216.151.130.211";"mail";"ipv4"
"216.151.130.212";"mail";"ipv4"
"216.151.130.213";"mail";"ipv4"
"216.151.130.214";"mail";"ipv4"
"216.151.130.215";"mail";"ipv4"
"216.151.130.216";"mail";"ipv4"
"216.151.130.217";"mail";"ipv4"
"216.151.130.218";"mail";"ipv4"
"216.151.130.219";"mail";"ipv4"
"216.151.130.220";"mail";"ipv4"
"216.151.130.221";"mail";"ipv4"
"216.151.130.222";"mail";"ipv4"
"216.151.130.223";"mail";"ipv4"
"216.151.130.224";"mail";"ipv4"
"216.151.130.225";"mail";"ipv4"
"216.151.130.226";"mail";"ipv4"
"216.151.130.227";"mail";"ipv4"
"216.151.130.228";"mail";"ipv4"
"216.151.130.229";"mail";"ipv4"
"216.151.130.230";"mail";"ipv4"
"216.151.130.231";"mail";"ipv4"
"216.151.130.232";"mail";"ipv4"
"216.151.130.233";"mail";"ipv4"
"216.151.130.234";"mail";"ipv4"
"216.151.130.235";"mail";"ipv4"
"216.151.130.236";"mail";"ipv4"
"216.151.130.237";"mail";"ipv4"
"216.151.130.238";"mail";"ipv4"
"216.151.130.239";"mail";"ipv4"
"216.151.130.240";"mail";"ipv4"
"216.151.130.241";"mail";"ipv4"
"216.151.130.242";"mail";"ipv4"
"216.151.130.243";"mail";"ipv4"
"216.151.130.244";"mail";"ipv4"
"216.151.130.245";"mail";"ipv4"
"216.151.130.246";"mail";"ipv4"
"216.151.130.247";"mail";"ipv4"
"216.151.130.248";"mail";"ipv4"
"216.151.130.249";"mail";"ipv4"
"216.151.130.250";"mail";"ipv4"
"216.151.130.251";"mail";"ipv4"
"216.151.130.252";"mail";"ipv4"
"216.151.130.253";"mail";"ipv4"
"216.151.130.254";"mail";"ipv4"
"216.151.130.255";"mail";"ipv4"
"82.221.99.224";"mail";"ipv4"
"82.221.99.225";"mail";"ipv4"
"82.221.99.226";"mail";"ipv4"
"82.221.99.227";"mail";"ipv4"
"82.221.99.228";"mail";"ipv4"
"82.221.99.229";"mail";"ipv4"
"82.221.99.230";"mail";"ipv4"
"82.221.99.231";"mail";"ipv4"
"82.221.99.232";"mail";"ipv4"
"82.221.99.233";"mail";"ipv4"
"82.221.99.234";"mail";"ipv4"
"82.221.99.235";"mail";"ipv4"
"82.221.99.236";"mail";"ipv4"
"82.221.99.237";"mail";"ipv4"
"82.221.99.238";"mail";"ipv4"
"82.221.99.239";"mail";"ipv4"
"5.167.64.0";"mail";"ipv4"
"5.167.64.1";"mail";"ipv4"
"5.167.64.2";"mail";"ipv4"
"5.167.64.3";"mail";"ipv4"
"5.167.64.4";"mail";"ipv4"
"5.167.64.5";"mail";"ipv4"
"5.167.64.6";"mail";"ipv4"
"5.167.64.7";"mail";"ipv4"
"5.167.64.8";"mail";"ipv4"
"5.167.64.9";"mail";"ipv4"
"5.167.64.10";"mail";"ipv4"
"5.167.64.11";"mail";"ipv4"
"5.167.64.12";"mail";"ipv4"
"5.167.64.13";"mail";"ipv4"
"5.167.64.14";"mail";"ipv4"
"5.167.64.15";"mail";"ipv4"
"5.167.64.16";"mail";"ipv4"
"5.167.64.17";"mail";"ipv4"
"5.167.64.18";"mail";"ipv4"
"5.167.64.19";"mail";"ipv4"
"5.167.64.20";"mail";"ipv4"
"5.167.64.21";"mail";"ipv4"
"5.167.64.22";"mail";"ipv4"
"5.167.64.23";"mail";"ipv4"
"5.167.64.24";"mail";"ipv4"
"5.167.64.25";"mail";"ipv4"
"5.167.64.26";"mail";"ipv4"
"5.167.64.27";"mail";"ipv4"
"5.167.64.28";"mail";"ipv4"
"5.167.64.29";"mail";"ipv4"
"5.167.64.30";"mail";"ipv4"
"5.167.64.31";"mail";"ipv4"
"5.167.64.32";"mail";"ipv4"
"5.167.64.33";"mail";"ipv4"
"5.167.64.34";"mail";"ipv4"
"5.167.64.35";"mail";"ipv4"
"5.167.64.36";"mail";"ipv4"
"5.167.64.37";"mail";"ipv4"
"5.167.64.38";"mail";"ipv4"
"5.167.64.39";"mail";"ipv4"
"5.167.64.40";"mail";"ipv4"
"5.167.64.41";"mail";"ipv4"
"5.167.64.42";"mail";"ipv4"
"5.167.64.43";"mail";"ipv4"
"5.167.64.44";"mail";"ipv4"
"5.167.64.45";"mail";"ipv4"
"5.167.64.46";"mail";"ipv4"
"5.167.64.47";"mail";"ipv4"
"5.167.64.48";"mail";"ipv4"
"5.167.64.49";"mail";"ipv4"
"5.167.64.50";"mail";"ipv4"
"5.167.64.51";"mail";"ipv4"
"5.167.64.52";"mail";"ipv4"
"5.167.64.53";"mail";"ipv4"
"5.167.64.54";"mail";"ipv4"
"5.167.64.55";"mail";"ipv4"
"5.167.64.56";"mail";"ipv4"
"5.167.64.57";"mail";"ipv4"
"5.167.64.58";"mail";"ipv4"
"5.167.64.59";"mail";"ipv4"
"5.167.64.60";"mail";"ipv4"
"5.167.64.61";"mail";"ipv4"
"5.167.64.62";"mail";"ipv4"
"5.167.64.63";"mail";"ipv4"
"5.167.64.64";"mail";"ipv4"
"5.167.64.65";"mail";"ipv4"
"5.167.64.66";"mail";"ipv4"
"5.167.64.67";"mail";"ipv4"
"5.167.64.68";"mail";"ipv4"
"5.167.64.69";"mail";"ipv4"
"5.167.64.70";"mail";"ipv4"
"5.167.64.71";"mail";"ipv4"
"5.167.64.72";"mail";"ipv4"
"5.167.64.73";"mail";"ipv4"
"5.167.64.74";"mail";"ipv4"
"5.167.64.75";"mail";"ipv4"
"5.167.64.76";"mail";"ipv4"
"5.167.64.77";"mail";"ipv4"
"5.167.64.78";"mail";"ipv4"
"5.167.64.79";"mail";"ipv4"
"5.167.64.80";"mail";"ipv4"
"5.167.64.81";"mail";"ipv4"
"5.167.64.82";"mail";"ipv4"
"5.167.64.83";"mail";"ipv4"
"5.167.64.84";"mail";"ipv4"
"5.167.64.85";"mail";"ipv4"
"5.167.64.86";"mail";"ipv4"
"5.167.64.87";"mail";"ipv4"
"5.167.64.88";"mail";"ipv4"
"5.167.64.89";"mail";"ipv4"
"5.167.64.90";"mail";"ipv4"
"5.167.64.91";"mail";"ipv4"
"5.167.64.92";"mail";"ipv4"
"5.167.64.93";"mail";"ipv4"
"5.167.64.94";"mail";"ipv4"
"5.167.64.95";"mail";"ipv4"
"5.167.64.96";"mail";"ipv4"
"5.167.64.97";"mail";"ipv4"
"5.167.64.98";"mail";"ipv4"
"5.167.64.99";"mail";"ipv4"
"5.167.64.100";"mail";"ipv4"
"5.167.64.101";"mail";"ipv4"
"5.167.64.102";"mail";"ipv4"
"5.167.64.103";"mail";"ipv4"
"5.167.64.104";"mail";"ipv4"
"5.167.64.105";"mail";"ipv4"
"5.167.64.106";"mail";"ipv4"
"5.167.64.107";"mail";"ipv4"
"5.167.64.108";"mail";"ipv4"
"5.167.64.109";"mail";"ipv4"
"5.167.64.110";"mail";"ipv4"
"5.167.64.111";"mail";"ipv4"
"5.167.64.112";"mail";"ipv4"
"5.167.64.113";"mail";"ipv4"
"5.167.64.114";"mail";"ipv4"
"5.167.64.115";"mail";"ipv4"
"5.167.64.116";"mail";"ipv4"
"5.167.64.117";"mail";"ipv4"
"5.167.64.118";"mail";"ipv4"
"5.167.64.119";"mail";"ipv4"
"5.167.64.120";"mail";"ipv4"
"5.167.64.121";"mail";"ipv4"
"5.167.64.122";"mail";"ipv4"
"5.167.64.123";"mail";"ipv4"
"5.167.64.124";"mail";"ipv4"
"5.167.64.125";"mail";"ipv4"
"5.167.64.126";"mail";"ipv4"
"5.167.64.127";"mail";"ipv4"
"5.167.64.128";"mail";"ipv4"
"5.167.64.129";"mail";"ipv4"
"5.167.64.130";"mail";"ipv4"
"5.167.64.131";"mail";"ipv4"
"5.167.64.132";"mail";"ipv4"
"5.167.64.133";"mail";"ipv4"
"5.167.64.134";"mail";"ipv4"
"5.167.64.135";"mail";"ipv4"
"5.167.64.136";"mail";"ipv4"
"5.167.64.137";"mail";"ipv4"
"5.167.64.138";"mail";"ipv4"
"5.167.64.139";"mail";"ipv4"
"5.167.64.140";"mail";"ipv4"
"5.167.64.141";"mail";"ipv4"
"5.167.64.142";"mail";"ipv4"
"5.167.64.143";"mail";"ipv4"
"5.167.64.144";"mail";"ipv4"
"5.167.64.145";"mail";"ipv4"
"5.167.64.146";"mail";"ipv4"
"5.167.64.147";"mail";"ipv4"
"5.167.64.148";"mail";"ipv4"
"5.167.64.149";"mail";"ipv4"
"5.167.64.150";"mail";"ipv4"
"5.167.64.151";"mail";"ipv4"
"5.167.64.152";"mail";"ipv4"
"5.167.64.153";"mail";"ipv4"
"5.167.64.154";"mail";"ipv4"
"5.167.64.155";"mail";"ipv4"
"5.167.64.156";"mail";"ipv4"
"5.167.64.157";"mail";"ipv4"
"5.167.64.158";"mail";"ipv4"
"5.167.64.159";"mail";"ipv4"
"5.167.64.160";"mail";"ipv4"
"5.167.64.161";"mail";"ipv4"
"5.167.64.162";"mail";"ipv4"
"5.167.64.163";"mail";"ipv4"
"5.167.64.164";"mail";"ipv4"
"5.167.64.165";"mail";"ipv4"
"5.167.64.166";"mail";"ipv4"
"5.167.64.167";"mail";"ipv4"
"5.167.64.168";"mail";"ipv4"
"5.167.64.169";"mail";"ipv4"
"5.167.64.170";"mail";"ipv4"
"5.167.64.171";"mail";"ipv4"
"5.167.64.172";"mail";"ipv4"
"5.167.64.173";"mail";"ipv4"
"5.167.64.174";"mail";"ipv4"
"5.167.64.175";"mail";"ipv4"
"5.167.64.176";"mail";"ipv4"
"5.167.64.177";"mail";"ipv4"
"5.167.64.178";"mail";"ipv4"
"5.167.64.179";"mail";"ipv4"
"5.167.64.180";"mail";"ipv4"
"5.167.64.181";"mail";"ipv4"
"5.167.64.182";"mail";"ipv4"
"5.167.64.183";"mail";"ipv4"
"5.167.64.184";"mail";"ipv4"
"5.167.64.185";"mail";"ipv4"
"5.167.64.186";"mail";"ipv4"
"5.167.64.187";"mail";"ipv4"
"5.167.64.188";"mail";"ipv4"
"5.167.64.189";"mail";"ipv4"
"5.167.64.190";"mail";"ipv4"
"5.167.64.191";"mail";"ipv4"
"5.167.64.192";"mail";"ipv4"
"5.167.64.193";"mail";"ipv4"
"5.167.64.194";"mail";"ipv4"
"5.167.64.195";"mail";"ipv4"
"5.167.64.196";"mail";"ipv4"
"5.167.64.197";"mail";"ipv4"
"5.167.64.198";"mail";"ipv4"
"5.167.64.199";"mail";"ipv4"
"5.167.64.200";"mail";"ipv4"
"5.167.64.201";"mail";"ipv4"
"5.167.64.202";"mail";"ipv4"
"5.167.64.203";"mail";"ipv4"
"5.167.64.204";"mail";"ipv4"
"5.167.64.205";"mail";"ipv4"
"5.167.64.206";"mail";"ipv4"
"5.167.64.207";"mail";"ipv4"
"5.167.64.208";"mail";"ipv4"
"5.167.64.209";"mail";"ipv4"
"5.167.64.210";"mail";"ipv4"
"5.167.64.211";"mail";"ipv4"
"5.167.64.212";"mail";"ipv4"
"5.167.64.213";"mail";"ipv4"
"5.167.64.214";"mail";"ipv4"
"5.167.64.215";"mail";"ipv4"
"5.167.64.216";"mail";"ipv4"
"5.167.64.217";"mail";"ipv4"
"5.167.64.218";"mail";"ipv4"
"5.167.64.219";"mail";"ipv4"
"5.167.64.220";"mail";"ipv4"
"5.167.64.221";"mail";"ipv4"
"5.167.64.222";"mail";"ipv4"
"5.167.64.223";"mail";"ipv4"
"5.167.64.224";"mail";"ipv4"
"5.167.64.225";"mail";"ipv4"
"5.167.64.226";"mail";"ipv4"
"5.167.64.227";"mail";"ipv4"
"5.167.64.228";"mail";"ipv4"
"5.167.64.229";"mail";"ipv4"
"5.167.64.230";"mail";"ipv4"
"5.167.64.231";"mail";"ipv4"
"5.167.64.232";"mail";"ipv4"
"5.167.64.233";"mail";"ipv4"
